hhid,milieu,region
29405,Rural,KAOLACK
29406,Rural,KAOLACK
29407,Rural,KAOLACK
29408,Rural,KAOLACK
29410,Rural,KAOLACK
29411,Rural,KAOLACK
29412,Rural,KAOLACK
29413,Rural,KAOLACK
29501,Urbain,THIES
29502,Urbain,THIES
29503,Urbain,THIES
29504,Urbain,THIES
29505,Urbain,THIES
29506,Urbain,THIES
29508,Urbain,THIES
29509,Urbain,THIES
29510,Urbain,THIES
29511,Urbain,THIES
29512,Urbain,THIES
29513,Urbain,THIES
29601,Urbain,THIES
29602,Urbain,THIES
29603,Urbain,THIES
29605,Urbain,THIES
29606,Urbain,THIES
29607,Urbain,THIES
29610,Urbain,THIES
29611,Urbain,THIES
29612,Urbain,THIES
29613,Urbain,THIES
29614,Urbain,THIES
29615,Urbain,THIES
29701,Urbain,THIES
29702,Urbain,THIES
29704,Urbain,THIES
29705,Urbain,THIES
29706,Urbain,THIES
29707,Urbain,THIES
29708,Urbain,THIES
29709,Urbain,THIES
29710,Urbain,THIES
29711,Urbain,THIES
29712,Urbain,THIES
29713,Urbain,THIES
29801,Urbain,THIES
29802,Urbain,THIES
29803,Urbain,THIES
29804,Urbain,THIES
29805,Urbain,THIES
29806,Urbain,THIES
29807,Urbain,THIES
29808,Urbain,THIES
29809,Urbain,THIES
29810,Urbain,THIES
29811,Urbain,THIES
29812,Urbain,THIES
29901,Urbain,THIES
29903,Urbain,THIES
29904,Urbain,THIES
29905,Urbain,THIES
29906,Urbain,THIES
29907,Urbain,THIES
29908,Urbain,THIES
29909,Urbain,THIES
29910,Urbain,THIES
29911,Urbain,THIES
29912,Urbain,THIES
29913,Urbain,THIES
30001,Urbain,THIES
30002,Urbain,THIES
30003,Urbain,THIES
30004,Urbain,THIES
30005,Urbain,THIES
30007,Urbain,THIES
30008,Urbain,THIES
30009,Urbain,THIES
30011,Urbain,THIES
30013,Urbain,THIES
30014,Urbain,THIES
30015,Urbain,THIES
30101,Urbain,THIES
30102,Urbain,THIES
30103,Urbain,THIES
30104,Urbain,THIES
30106,Urbain,THIES
30107,Urbain,THIES
30109,Urbain,THIES
30110,Urbain,THIES
30111,Urbain,THIES
30112,Urbain,THIES
30113,Urbain,THIES
30114,Urbain,THIES
30201,Urbain,THIES
30202,Urbain,THIES
30203,Urbain,THIES
30206,Urbain,THIES
30207,Urbain,THIES
30209,Urbain,THIES
30210,Urbain,THIES
30211,Urbain,THIES
30212,Urbain,THIES
30213,Urbain,THIES
30214,Urbain,THIES
30215,Urbain,THIES
30302,Urbain,THIES
30303,Urbain,THIES
30304,Urbain,THIES
30305,Urbain,THIES
30306,Urbain,THIES
30307,Urbain,THIES
30308,Urbain,THIES
30309,Urbain,THIES
30310,Urbain,THIES
30311,Urbain,THIES
30312,Urbain,THIES
30313,Urbain,THIES
30401,Urbain,THIES
30402,Urbain,THIES
30404,Urbain,THIES
30405,Urbain,THIES
30406,Urbain,THIES
30407,Urbain,THIES
30408,Urbain,THIES
30409,Urbain,THIES
30410,Urbain,THIES
30411,Urbain,THIES
30412,Urbain,THIES
30413,Urbain,THIES
30501,Urbain,THIES
30502,Urbain,THIES
30503,Urbain,THIES
30504,Urbain,THIES
30505,Urbain,THIES
30506,Urbain,THIES
30507,Urbain,THIES
30508,Urbain,THIES
30509,Urbain,THIES
30510,Urbain,THIES
30511,Urbain,THIES
30512,Urbain,THIES
30601,Urbain,THIES
30602,Urbain,THIES
30603,Urbain,THIES
30604,Urbain,THIES
30605,Urbain,THIES
30606,Urbain,THIES
30607,Urbain,THIES
30609,Urbain,THIES
30611,Urbain,THIES
30613,Urbain,THIES
30614,Urbain,THIES
30615,Urbain,THIES
30701,Rural,THIES
30702,Rural,THIES
30703,Rural,THIES
30704,Rural,THIES
30705,Rural,THIES
30706,Rural,THIES
30707,Rural,THIES
30708,Rural,THIES
30709,Rural,THIES
30710,Rural,THIES
30711,Rural,THIES
30712,Rural,THIES
30801,Rural,THIES
30802,Rural,THIES
30803,Rural,THIES
30804,Rural,THIES
30805,Rural,THIES
30806,Rural,THIES
30807,Rural,THIES
30808,Rural,THIES
30809,Rural,THIES
30810,Rural,THIES
30811,Rural,THIES
30812,Rural,THIES
30901,Rural,THIES
30902,Rural,THIES
30903,Rural,THIES
30904,Rural,THIES
30905,Rural,THIES
30906,Rural,THIES
30907,Rural,THIES
30908,Rural,THIES
30909,Rural,THIES
30910,Rural,THIES
30911,Rural,THIES
30912,Rural,THIES
31001,Rural,THIES
31002,Rural,THIES
31003,Rural,THIES
31004,Rural,THIES
31005,Rural,THIES
31006,Rural,THIES
31007,Rural,THIES
31008,Rural,THIES
31009,Rural,THIES
31010,Rural,THIES
31011,Rural,THIES
31012,Rural,THIES
31102,Rural,THIES
31104,Rural,THIES
31107,Rural,THIES
31108,Rural,THIES
31109,Rural,THIES
31110,Rural,THIES
31111,Rural,THIES
31112,Rural,THIES
31113,Rural,THIES
31114,Rural,THIES
31115,Rural,THIES
31116,Rural,THIES
31201,Rural,THIES
31202,Rural,THIES
31203,Rural,THIES
31204,Rural,THIES
31205,Rural,THIES
31206,Rural,THIES
31207,Rural,THIES
31209,Rural,THIES
31210,Rural,THIES
31211,Rural,THIES
31212,Rural,THIES
31213,Rural,THIES
31301,Rural,THIES
31302,Rural,THIES
31305,Rural,THIES
31306,Rural,THIES
31307,Rural,THIES
31308,Rural,THIES
31309,Rural,THIES
31311,Rural,THIES
31312,Rural,THIES
31313,Rural,THIES
31314,Rural,THIES
31401,Rural,THIES
31402,Rural,THIES
31403,Rural,THIES
31404,Rural,THIES
31405,Rural,THIES
31406,Rural,THIES
31407,Rural,THIES
31408,Rural,THIES
31409,Rural,THIES
31410,Rural,THIES
31411,Rural,THIES
31412,Rural,THIES
31502,Urbain,THIES
31503,Urbain,THIES
31504,Urbain,THIES
31505,Urbain,THIES
31506,Urbain,THIES
31507,Urbain,THIES
31509,Urbain,THIES
31510,Urbain,THIES
31511,Urbain,THIES
31512,Urbain,THIES
31601,Urbain,THIES
31602,Urbain,THIES
31603,Urbain,THIES
31604,Urbain,THIES
31605,Urbain,THIES
31606,Urbain,THIES
31607,Urbain,THIES
31608,Urbain,THIES
31609,Urbain,THIES
31610,Urbain,THIES
31612,Urbain,THIES
31613,Urbain,THIES
31701,Rural,THIES
31702,Rural,THIES
31703,Rural,THIES
31704,Rural,THIES
31705,Rural,THIES
31706,Rural,THIES
31707,Rural,THIES
31708,Rural,THIES
31709,Rural,THIES
31710,Rural,THIES
31711,Rural,THIES
31712,Rural,THIES
31801,Rural,THIES
31802,Rural,THIES
31803,Rural,THIES
31804,Rural,THIES
31805,Rural,THIES
31806,Rural,THIES
31807,Rural,THIES
31808,Rural,THIES
31809,Rural,THIES
31810,Rural,THIES
31811,Rural,THIES
31813,Rural,THIES
31901,Rural,THIES
31902,Rural,THIES
31903,Rural,THIES
31904,Rural,THIES
31905,Rural,THIES
31907,Rural,THIES
31908,Rural,THIES
31909,Rural,THIES
31910,Rural,THIES
31911,Rural,THIES
32001,Rural,THIES
32002,Rural,THIES
32003,Rural,THIES
32004,Rural,THIES
32005,Rural,THIES
32006,Rural,THIES
32007,Rural,THIES
32008,Rural,THIES
32009,Rural,THIES
32010,Rural,THIES
32011,Rural,THIES
32012,Rural,THIES
32101,Rural,THIES
32104,Rural,THIES
32105,Rural,THIES
32106,Rural,THIES
32107,Rural,THIES
32108,Rural,THIES
32109,Rural,THIES
32110,Rural,THIES
32111,Rural,THIES
32112,Rural,THIES
32201,Rural,THIES
32202,Rural,THIES
32203,Rural,THIES
32204,Rural,THIES
32206,Rural,THIES
32207,Rural,THIES
32208,Rural,THIES
32209,Rural,THIES
32210,Rural,THIES
32211,Rural,THIES
32212,Rural,THIES
32213,Rural,THIES
32301,Urbain,THIES
32302,Urbain,THIES
32303,Urbain,THIES
32304,Urbain,THIES
32305,Urbain,THIES
32306,Urbain,THIES
32308,Urbain,THIES
32309,Urbain,THIES
32310,Urbain,THIES
32311,Urbain,THIES
32312,Urbain,THIES
32313,Urbain,THIES
32401,Urbain,THIES
32402,Urbain,THIES
32403,Urbain,THIES
32405,Urbain,THIES
32410,Urbain,THIES
32411,Urbain,THIES
32413,Urbain,THIES
32414,Urbain,THIES
32415,Urbain,THIES
32416,Urbain,THIES
32417,Urbain,THIES
32418,Urbain,THIES
32502,Urbain,THIES
32503,Urbain,THIES
32505,Urbain,THIES
32506,Urbain,THIES
32507,Urbain,THIES
32508,Urbain,THIES
32509,Urbain,THIES
32510,Urbain,THIES
32511,Urbain,THIES
32512,Urbain,THIES
32513,Urbain,THIES
32514,Urbain,THIES
32601,Urbain,THIES
32602,Urbain,THIES
32603,Urbain,THIES
32604,Urbain,THIES
32605,Urbain,THIES
32606,Urbain,THIES
32610,Urbain,THIES
32612,Urbain,THIES
32613,Urbain,THIES
32614,Urbain,THIES
32615,Urbain,THIES
32616,Urbain,THIES
32701,Urbain,THIES
32702,Urbain,THIES
32706,Urbain,THIES
32707,Urbain,THIES
32708,Urbain,THIES
32709,Urbain,THIES
32710,Urbain,THIES
32713,Urbain,THIES
32715,Urbain,THIES
32716,Urbain,THIES
32803,Urbain,THIES
32804,Urbain,THIES
32805,Urbain,THIES
32806,Urbain,THIES
32807,Urbain,THIES
32808,Urbain,THIES
32809,Urbain,THIES
32810,Urbain,THIES
32811,Urbain,THIES
32812,Urbain,THIES
32813,Urbain,THIES
32814,Urbain,THIES
32901,Urbain,THIES
32903,Urbain,THIES
32904,Urbain,THIES
32905,Urbain,THIES
32906,Urbain,THIES
32907,Urbain,THIES
32908,Urbain,THIES
32909,Urbain,THIES
32910,Urbain,THIES
32911,Urbain,THIES
32912,Urbain,THIES
32913,Urbain,THIES
33001,Urbain,THIES
33004,Urbain,THIES
33006,Urbain,THIES
33007,Urbain,THIES
33008,Urbain,THIES
33010,Urbain,THIES
33011,Urbain,THIES
33012,Urbain,THIES
33013,Urbain,THIES
33014,Urbain,THIES
33015,Urbain,THIES
33016,Urbain,THIES
33101,Urbain,THIES
33102,Urbain,THIES
33103,Urbain,THIES
33104,Urbain,THIES
33105,Urbain,THIES
33106,Urbain,THIES
33108,Urbain,THIES
33111,Urbain,THIES
33112,Urbain,THIES
33113,Urbain,THIES
33114,Urbain,THIES
33115,Urbain,THIES
33202,Urbain,THIES
33203,Urbain,THIES
33204,Urbain,THIES
33206,Urbain,THIES
33207,Urbain,THIES
33208,Urbain,THIES
33209,Urbain,THIES
33212,Urbain,THIES
33213,Urbain,THIES
33214,Urbain,THIES
33215,Urbain,THIES
33216,Urbain,THIES
33301,Urbain,THIES
33302,Urbain,THIES
33303,Urbain,THIES
33305,Urbain,THIES
33306,Urbain,THIES
33307,Urbain,THIES
33313,Urbain,THIES
33314,Urbain,THIES
33315,Urbain,THIES
33316,Urbain,THIES
33317,Urbain,THIES
33318,Urbain,THIES
33401,Urbain,THIES
33402,Urbain,THIES
33403,Urbain,THIES
33404,Urbain,THIES
33405,Urbain,THIES
33406,Urbain,THIES
33407,Urbain,THIES
33408,Urbain,THIES
33410,Urbain,THIES
33412,Urbain,THIES
33413,Urbain,THIES
33414,Urbain,THIES
33501,Rural,THIES
33502,Rural,THIES
33503,Rural,THIES
33504,Rural,THIES
33505,Rural,THIES
33506,Rural,THIES
33507,Rural,THIES
33508,Rural,THIES
33509,Rural,THIES
33510,Rural,THIES
33511,Rural,THIES
33512,Rural,THIES
33602,Rural,THIES
33603,Rural,THIES
33604,Rural,THIES
33606,Rural,THIES
33607,Rural,THIES
33608,Rural,THIES
33609,Rural,THIES
33611,Rural,THIES
33612,Rural,THIES
33613,Rural,THIES
33614,Rural,THIES
33615,Rural,THIES
33701,Rural,THIES
33702,Rural,THIES
33703,Rural,THIES
33704,Rural,THIES
33705,Rural,THIES
33707,Rural,THIES
33708,Rural,THIES
33709,Rural,THIES
33710,Rural,THIES
33711,Rural,THIES
33712,Rural,THIES
33713,Rural,THIES
33801,Rural,THIES
33802,Rural,THIES
33803,Rural,THIES
33804,Rural,THIES
33805,Rural,THIES
33806,Rural,THIES
33807,Rural,THIES
33808,Rural,THIES
33809,Rural,THIES
33810,Rural,THIES
33811,Rural,THIES
33812,Rural,THIES
33901,Rural,THIES
33902,Rural,THIES
33903,Rural,THIES
33904,Rural,THIES
33905,Rural,THIES
33906,Rural,THIES
33907,Rural,THIES
33909,Rural,THIES
33910,Rural,THIES
33911,Rural,THIES
33912,Rural,THIES
33913,Rural,THIES
34001,Rural,THIES
34002,Rural,THIES
34003,Rural,THIES
34004,Rural,THIES
34005,Rural,THIES
34006,Rural,THIES
34007,Rural,THIES
34008,Rural,THIES
34009,Rural,THIES
34010,Rural,THIES
34011,Rural,THIES
34012,Rural,THIES
34101,Rural,THIES
34102,Rural,THIES
34103,Rural,THIES
34104,Rural,THIES
34105,Rural,THIES
34106,Rural,THIES
34107,Rural,THIES
34108,Rural,THIES
34109,Rural,THIES
34110,Rural,THIES
34111,Rural,THIES
34112,Rural,THIES
34201,Rural,THIES
34203,Rural,THIES
34204,Rural,THIES
34205,Rural,THIES
34206,Rural,THIES
34207,Rural,THIES
34208,Rural,THIES
34209,Rural,THIES
34210,Rural,THIES
34211,Rural,THIES
34212,Rural,THIES
34213,Rural,THIES
34301,Urbain,LOUGA
34302,Urbain,LOUGA
34303,Urbain,LOUGA
34304,Urbain,LOUGA
34306,Urbain,LOUGA
34307,Urbain,LOUGA
34308,Urbain,LOUGA
34309,Urbain,LOUGA
34310,Urbain,LOUGA
34311,Urbain,LOUGA
34312,Urbain,LOUGA
34313,Urbain,LOUGA
34401,Urbain,LOUGA
34402,Urbain,LOUGA
34403,Urbain,LOUGA
34404,Urbain,LOUGA
34405,Urbain,LOUGA
34406,Urbain,LOUGA
34407,Urbain,LOUGA
34408,Urbain,LOUGA
34409,Urbain,LOUGA
34410,Urbain,LOUGA
34411,Urbain,LOUGA
34412,Urbain,LOUGA
34501,Urbain,LOUGA
34502,Urbain,LOUGA
34503,Urbain,LOUGA
34504,Urbain,LOUGA
34505,Urbain,LOUGA
34506,Urbain,LOUGA
34507,Urbain,LOUGA
34508,Urbain,LOUGA
34509,Urbain,LOUGA
34510,Urbain,LOUGA
34511,Urbain,LOUGA
34512,Urbain,LOUGA
34601,Rural,LOUGA
34602,Rural,LOUGA
34603,Rural,LOUGA
34604,Rural,LOUGA
34605,Rural,LOUGA
34606,Rural,LOUGA
34607,Rural,LOUGA
34608,Rural,LOUGA
34609,Rural,LOUGA
34610,Rural,LOUGA
34611,Rural,LOUGA
34612,Rural,LOUGA
34701,Rural,LOUGA
34702,Rural,LOUGA
34703,Rural,LOUGA
34704,Rural,LOUGA
34706,Rural,LOUGA
34707,Rural,LOUGA
34708,Rural,LOUGA
34709,Rural,LOUGA
34710,Rural,LOUGA
34711,Rural,LOUGA
34712,Rural,LOUGA
34713,Rural,LOUGA
34801,Rural,LOUGA
34802,Rural,LOUGA
34803,Rural,LOUGA
34804,Rural,LOUGA
34805,Rural,LOUGA
34806,Rural,LOUGA
34807,Rural,LOUGA
34808,Rural,LOUGA
34809,Rural,LOUGA
34810,Rural,LOUGA
34811,Rural,LOUGA
34812,Rural,LOUGA
34901,Rural,LOUGA
34902,Rural,LOUGA
34903,Rural,LOUGA
34905,Rural,LOUGA
34906,Rural,LOUGA
34907,Rural,LOUGA
34908,Rural,LOUGA
34909,Rural,LOUGA
34910,Rural,LOUGA
34911,Rural,LOUGA
34912,Rural,LOUGA
34913,Rural,LOUGA
35001,Rural,LOUGA
35002,Rural,LOUGA
35003,Rural,LOUGA
35004,Rural,LOUGA
35005,Rural,LOUGA
35006,Rural,LOUGA
35007,Rural,LOUGA
35008,Rural,LOUGA
35009,Rural,LOUGA
35010,Rural,LOUGA
35011,Rural,LOUGA
35012,Rural,LOUGA
35101,Rural,LOUGA
35102,Rural,LOUGA
35103,Rural,LOUGA
35104,Rural,LOUGA
35105,Rural,LOUGA
35106,Rural,LOUGA
35107,Rural,LOUGA
35108,Rural,LOUGA
35109,Rural,LOUGA
35110,Rural,LOUGA
35111,Rural,LOUGA
35113,Rural,LOUGA
35201,Urbain,LOUGA
35202,Urbain,LOUGA
35203,Urbain,LOUGA
35204,Urbain,LOUGA
35205,Urbain,LOUGA
35206,Urbain,LOUGA
35207,Urbain,LOUGA
35208,Urbain,LOUGA
35209,Urbain,LOUGA
35210,Urbain,LOUGA
35211,Urbain,LOUGA
35212,Urbain,LOUGA
35301,Urbain,LOUGA
35302,Urbain,LOUGA
35303,Urbain,LOUGA
35304,Urbain,LOUGA
35305,Urbain,LOUGA
35306,Urbain,LOUGA
35307,Urbain,LOUGA
35308,Urbain,LOUGA
35309,Urbain,LOUGA
35310,Urbain,LOUGA
35311,Urbain,LOUGA
35312,Urbain,LOUGA
35402,Urbain,LOUGA
35403,Urbain,LOUGA
35406,Urbain,LOUGA
35407,Urbain,LOUGA
35408,Urbain,LOUGA
35409,Urbain,LOUGA
35410,Urbain,LOUGA
35411,Urbain,LOUGA
35412,Urbain,LOUGA
35413,Urbain,LOUGA
35414,Urbain,LOUGA
35415,Urbain,LOUGA
35501,Urbain,LOUGA
35502,Urbain,LOUGA
35503,Urbain,LOUGA
35504,Urbain,LOUGA
35505,Urbain,LOUGA
35506,Urbain,LOUGA
35507,Urbain,LOUGA
35508,Urbain,LOUGA
35509,Urbain,LOUGA
35511,Urbain,LOUGA
35512,Urbain,LOUGA
35513,Urbain,LOUGA
35601,Urbain,LOUGA
35603,Urbain,LOUGA
35604,Urbain,LOUGA
35605,Urbain,LOUGA
35606,Urbain,LOUGA
35607,Urbain,LOUGA
35608,Urbain,LOUGA
35609,Urbain,LOUGA
35610,Urbain,LOUGA
35611,Urbain,LOUGA
35612,Urbain,LOUGA
35613,Urbain,LOUGA
35701,Urbain,LOUGA
35702,Urbain,LOUGA
35703,Urbain,LOUGA
35704,Urbain,LOUGA
35705,Urbain,LOUGA
35706,Urbain,LOUGA
35707,Urbain,LOUGA
35708,Urbain,LOUGA
35709,Urbain,LOUGA
35710,Urbain,LOUGA
35711,Urbain,LOUGA
35712,Urbain,LOUGA
35801,Rural,LOUGA
35802,Rural,LOUGA
35803,Rural,LOUGA
35804,Rural,LOUGA
35805,Rural,LOUGA
35806,Rural,LOUGA
35807,Rural,LOUGA
35808,Rural,LOUGA
35809,Rural,LOUGA
35810,Rural,LOUGA
35811,Rural,LOUGA
35812,Rural,LOUGA
35901,Rural,LOUGA
35902,Rural,LOUGA
35903,Rural,LOUGA
35904,Rural,LOUGA
35905,Rural,LOUGA
35906,Rural,LOUGA
35907,Rural,LOUGA
35908,Rural,LOUGA
35909,Rural,LOUGA
35911,Rural,LOUGA
35912,Rural,LOUGA
35913,Rural,LOUGA
36001,Rural,LOUGA
36002,Rural,LOUGA
36003,Rural,LOUGA
36004,Rural,LOUGA
36005,Rural,LOUGA
36006,Rural,LOUGA
36007,Rural,LOUGA
36009,Rural,LOUGA
36010,Rural,LOUGA
36011,Rural,LOUGA
36012,Rural,LOUGA
36013,Rural,LOUGA
36101,Rural,LOUGA
36102,Rural,LOUGA
36103,Rural,LOUGA
36104,Rural,LOUGA
36105,Rural,LOUGA
36106,Rural,LOUGA
36107,Rural,LOUGA
36108,Rural,LOUGA
36109,Rural,LOUGA
36110,Rural,LOUGA
36112,Rural,LOUGA
36113,Rural,LOUGA
36201,Rural,LOUGA
36202,Rural,LOUGA
36203,Rural,LOUGA
36205,Rural,LOUGA
36206,Rural,LOUGA
36207,Rural,LOUGA
36208,Rural,LOUGA
36209,Rural,LOUGA
36210,Rural,LOUGA
36211,Rural,LOUGA
36212,Rural,LOUGA
36213,Rural,LOUGA
36301,Rural,LOUGA
36302,Rural,LOUGA
36303,Rural,LOUGA
36304,Rural,LOUGA
36305,Rural,LOUGA
36306,Rural,LOUGA
36307,Rural,LOUGA
36308,Rural,LOUGA
36309,Rural,LOUGA
36310,Rural,LOUGA
36311,Rural,LOUGA
36312,Rural,LOUGA
36401,Rural,LOUGA
36402,Rural,LOUGA
36403,Rural,LOUGA
36404,Rural,LOUGA
36405,Rural,LOUGA
36406,Rural,LOUGA
36407,Rural,LOUGA
36408,Rural,LOUGA
36409,Rural,LOUGA
36410,Rural,LOUGA
36411,Rural,LOUGA
36412,Rural,LOUGA
36501,Urbain,LOUGA
36502,Urbain,LOUGA
36503,Urbain,LOUGA
36504,Urbain,LOUGA
36505,Urbain,LOUGA
36506,Urbain,LOUGA
36507,Urbain,LOUGA
36508,Urbain,LOUGA
36509,Urbain,LOUGA
36510,Urbain,LOUGA
36511,Urbain,LOUGA
36512,Urbain,LOUGA
36601,Urbain,LOUGA
36602,Urbain,LOUGA
36603,Urbain,LOUGA
36604,Urbain,LOUGA
36605,Urbain,LOUGA
36606,Urbain,LOUGA
36607,Urbain,LOUGA
36608,Urbain,LOUGA
36609,Urbain,LOUGA
36610,Urbain,LOUGA
36611,Urbain,LOUGA
36612,Urbain,LOUGA
36701,Urbain,LOUGA
36702,Urbain,LOUGA
36703,Urbain,LOUGA
36704,Urbain,LOUGA
36705,Urbain,LOUGA
36706,Urbain,LOUGA
36707,Urbain,LOUGA
36708,Urbain,LOUGA
36709,Urbain,LOUGA
36710,Urbain,LOUGA
36711,Urbain,LOUGA
36712,Urbain,LOUGA
36801,Urbain,LOUGA
36803,Urbain,LOUGA
36804,Urbain,LOUGA
36805,Urbain,LOUGA
36806,Urbain,LOUGA
36807,Urbain,LOUGA
36808,Urbain,LOUGA
36809,Urbain,LOUGA
36810,Urbain,LOUGA
36811,Urbain,LOUGA
36813,Urbain,LOUGA
36814,Urbain,LOUGA
36901,Urbain,LOUGA
36902,Urbain,LOUGA
36903,Urbain,LOUGA
36904,Urbain,LOUGA
36905,Urbain,LOUGA
36906,Urbain,LOUGA
36907,Urbain,LOUGA
36908,Urbain,LOUGA
36909,Urbain,LOUGA
36910,Urbain,LOUGA
36911,Urbain,LOUGA
36912,Urbain,LOUGA
37001,Urbain,LOUGA
37002,Urbain,LOUGA
37003,Urbain,LOUGA
37004,Urbain,LOUGA
37005,Urbain,LOUGA
37007,Urbain,LOUGA
37008,Urbain,LOUGA
37009,Urbain,LOUGA
37010,Urbain,LOUGA
37011,Urbain,LOUGA
37012,Urbain,LOUGA
37013,Urbain,LOUGA
37101,Urbain,LOUGA
37102,Urbain,LOUGA
37103,Urbain,LOUGA
37104,Urbain,LOUGA
37105,Urbain,LOUGA
37106,Urbain,LOUGA
37107,Urbain,LOUGA
37108,Urbain,LOUGA
37109,Urbain,LOUGA
37112,Urbain,LOUGA
37113,Urbain,LOUGA
37114,Urbain,LOUGA
37201,Urbain,LOUGA
37202,Urbain,LOUGA
37204,Urbain,LOUGA
37205,Urbain,LOUGA
37206,Urbain,LOUGA
37207,Urbain,LOUGA
37208,Urbain,LOUGA
37209,Urbain,LOUGA
37212,Urbain,LOUGA
37213,Urbain,LOUGA
37214,Urbain,LOUGA
37215,Urbain,LOUGA
37301,Urbain,LOUGA
37302,Urbain,LOUGA
37303,Urbain,LOUGA
37304,Urbain,LOUGA
37305,Urbain,LOUGA
37306,Urbain,LOUGA
37307,Urbain,LOUGA
37308,Urbain,LOUGA
37309,Urbain,LOUGA
37310,Urbain,LOUGA
37311,Urbain,LOUGA
37312,Urbain,LOUGA
37401,Urbain,LOUGA
37402,Urbain,LOUGA
37404,Urbain,LOUGA
37406,Urbain,LOUGA
37407,Urbain,LOUGA
37408,Urbain,LOUGA
37409,Urbain,LOUGA
37410,Urbain,LOUGA
37411,Urbain,LOUGA
37412,Urbain,LOUGA
37413,Urbain,LOUGA
37414,Urbain,LOUGA
37501,Urbain,LOUGA
37502,Urbain,LOUGA
37503,Urbain,LOUGA
37504,Urbain,LOUGA
37505,Urbain,LOUGA
37506,Urbain,LOUGA
37507,Urbain,LOUGA
37508,Urbain,LOUGA
37509,Urbain,LOUGA
37510,Urbain,LOUGA
37511,Urbain,LOUGA
37512,Urbain,LOUGA
37601,Rural,LOUGA
37602,Rural,LOUGA
37603,Rural,LOUGA
37604,Rural,LOUGA
37605,Rural,LOUGA
37606,Rural,LOUGA
37607,Rural,LOUGA
37608,Rural,LOUGA
37609,Rural,LOUGA
37611,Rural,LOUGA
37612,Rural,LOUGA
37613,Rural,LOUGA
37701,Rural,LOUGA
37702,Rural,LOUGA
37703,Rural,LOUGA
37704,Rural,LOUGA
37705,Rural,LOUGA
37706,Rural,LOUGA
37707,Rural,LOUGA
37708,Rural,LOUGA
37709,Rural,LOUGA
37710,Rural,LOUGA
37712,Rural,LOUGA
37713,Rural,LOUGA
37801,Rural,LOUGA
37802,Rural,LOUGA
37803,Rural,LOUGA
37804,Rural,LOUGA
37805,Rural,LOUGA
37806,Rural,LOUGA
37807,Rural,LOUGA
37808,Rural,LOUGA
37809,Rural,LOUGA
37810,Rural,LOUGA
37811,Rural,LOUGA
37812,Rural,LOUGA
37901,Rural,LOUGA
37902,Rural,LOUGA
37903,Rural,LOUGA
37904,Rural,LOUGA
37905,Rural,LOUGA
37906,Rural,LOUGA
37907,Rural,LOUGA
37908,Rural,LOUGA
37909,Rural,LOUGA
37910,Rural,LOUGA
37911,Rural,LOUGA
37912,Rural,LOUGA
38001,Rural,LOUGA
38002,Rural,LOUGA
38003,Rural,LOUGA
38004,Rural,LOUGA
38005,Rural,LOUGA
38006,Rural,LOUGA
38007,Rural,LOUGA
38008,Rural,LOUGA
38009,Rural,LOUGA
38010,Rural,LOUGA
38011,Rural,LOUGA
38012,Rural,LOUGA
38101,Rural,LOUGA
38102,Rural,LOUGA
38103,Rural,LOUGA
38104,Rural,LOUGA
38105,Rural,LOUGA
38106,Rural,LOUGA
38107,Rural,LOUGA
38108,Rural,LOUGA
38109,Rural,LOUGA
38110,Rural,LOUGA
38111,Rural,LOUGA
38112,Rural,LOUGA
38201,Rural,LOUGA
38202,Rural,LOUGA
38203,Rural,LOUGA
38204,Rural,LOUGA
38205,Rural,LOUGA
38206,Rural,LOUGA
38207,Rural,LOUGA
38208,Rural,LOUGA
38209,Rural,LOUGA
38210,Rural,LOUGA
38211,Rural,LOUGA
38212,Rural,LOUGA
38301,Urbain,FATICK
38302,Urbain,FATICK
38305,Urbain,FATICK
38306,Urbain,FATICK
38307,Urbain,FATICK
38308,Urbain,FATICK
38310,Urbain,FATICK
38311,Urbain,FATICK
38312,Urbain,FATICK
38313,Urbain,FATICK
38314,Urbain,FATICK
38315,Urbain,FATICK
38401,Urbain,FATICK
38402,Urbain,FATICK
38403,Urbain,FATICK
38404,Urbain,FATICK
38405,Urbain,FATICK
38406,Urbain,FATICK
38407,Urbain,FATICK
38408,Urbain,FATICK
38409,Urbain,FATICK
38410,Urbain,FATICK
38412,Urbain,FATICK
38413,Urbain,FATICK
38501,Urbain,FATICK
38502,Urbain,FATICK
38503,Urbain,FATICK
38504,Urbain,FATICK
38505,Urbain,FATICK
38506,Urbain,FATICK
38507,Urbain,FATICK
38508,Urbain,FATICK
38509,Urbain,FATICK
38511,Urbain,FATICK
38513,Urbain,FATICK
38514,Urbain,FATICK
38602,Urbain,FATICK
38603,Urbain,FATICK
38604,Urbain,FATICK
38605,Urbain,FATICK
38608,Urbain,FATICK
38609,Urbain,FATICK
38610,Urbain,FATICK
38611,Urbain,FATICK
38612,Urbain,FATICK
38613,Urbain,FATICK
38614,Urbain,FATICK
38615,Urbain,FATICK
38701,Urbain,FATICK
38702,Urbain,FATICK
38703,Urbain,FATICK
38704,Urbain,FATICK
38705,Urbain,FATICK
38706,Urbain,FATICK
38707,Urbain,FATICK
38708,Urbain,FATICK
38709,Urbain,FATICK
38710,Urbain,FATICK
38711,Urbain,FATICK
38712,Urbain,FATICK
38801,Urbain,FATICK
38802,Urbain,FATICK
38803,Urbain,FATICK
38804,Urbain,FATICK
38805,Urbain,FATICK
